,name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,num_supported_dev,lang.num,Status,revenue,fav_tot,fav_ver,broad_genre,size_mb
199,iLoan Calc (Loan calculator),3375104,3.99,0,0,0.0,0.0,Finance,37,3,paid,0.0,0.0,0.0,Other,3.375104
200,Geocaching®,108166144,0.0,12811,134,3.5,1.5,Navigation,37,22,free,0.0,44838.5,201.0,Other,108.166144
201,Camera+,89187328,1.99,32338,261,4.0,4.5,Photo & Video,37,10,paid,64352.62,129352.0,1174.5,Photo & Video,89.187328
202,Alter Ego,13647872,4.99,262,43,4.0,4.0,Games,40,1,paid,1307.38,1048.0,172.0,Games,13.647872
203,Parking Mania,123544576,0.99,9657,47,4.5,4.5,Games,38,12,paid,9560.43,43456.5,211.5,Games,123.544576
204,Sudoku⁺,1608704,2.99,18332,1007,4.5,5.0,Games,37,2,paid,54812.68,82494.0,5035.0,Games,1.608704
205,Period Tracker Lite,50169856,0.0,53620,2872,4.0,5.0,Health & Fitness,38,15,free,0.0,214480.0,14360.0,Other,50.169856
206,Camera Plus: For Macro Photos & Remote Photography,101181440,0.99,38533,36,2.5,3.5,Photo & Video,37,11,paid,38147.67,96332.5,126.0,Photo & Video,101.18144
207,The perfect Egg timer,15329280,0.99,40,0,3.5,0.0,Food & Drink,37,7,paid,39.6,140.0,0.0,Other,15.32928
208,Letter Quiz - alphabet tracing for kids,31845376,1.99,472,0,4.0,0.0,Games,37,1,paid,939.28,1888.0,0.0,Games,31.845376
209,Starbucks,135032832,0.0,303856,7027,4.5,4.5,Food & Drink,37,2,free,0.0,1367352.0,31621.5,Other,135.032832
210,央视影音-海量央视内容高清直播,54648832,0.0,2070,0,2.5,0.0,Sports,37,1,free,0.0,5175.0,0.0,Other,54.648832
211,Bloons TD,8432232,2.99,7941,76,4.0,3.5,Games,47,1,paid,23743.59,31764.0,266.0,Games,8.432232
212,Weight Watchers,230720512,0.0,136833,64,3.5,4.5,Health & Fitness,37,6,free,0.0,478915.5,288.0,Other,230.720512
213,"CNN: Breaking US & World News, Live Video",80211968,0.0,112886,298,3.5,1.5,News,37,1,free,0.0,395101.0,447.0,Other,80.211968
214,Gilt,148201472,0.0,26353,3,3.5,2.5,Shopping,37,2,free,0.0,92235.5,7.5,Other,148.201472
215,TRUTH or DARE!!! - FREE,20795392,0.0,171055,31,3.0,3.5,Entertainment,38,1,free,0.0,513165.0,108.5,Entertainment,20.795392
216,Canabalt,27934720,2.99,4540,140,4.0,4.5,Games,43,15,paid,13574.6,18160.0,630.0,Games,27.93472
217,Alipay - Makes Life Easy,208309248,0.0,1926,2,3.0,3.0,Lifestyle,38,3,free,0.0,5778.0,6.0,Other,208.309248
218,Scanner911 Pro,33812480,3.99,14345,100,4.0,2.5,News,37,1,paid,57236.55,57380.0,250.0,Other,33.81248
219,Daily Teachings,20298752,4.99,1340,288,4.5,5.0,Lifestyle,38,1,paid,6686.6,6030.0,1440.0,Other,20.298752
220,Scanner Pro - PDF document scanner app with OCR,101346304,3.99,31912,154,4.5,5.0,Business,37,9,paid,127328.88,143604.0,770.0,Other,101.346304
221,Twitter,210569216,0.0,354058,452,3.5,4.0,News,37,33,free,0.0,1239203.0,1808.0,Other,210.569216
222,"Trainline UK: Live Train Times, Tickets & Planner",110198784,0.0,248,0,4.0,0.0,Travel,37,1,free,0.0,992.0,0.0,Other,110.198784
223,CBS News - Watch Free Live Breaking News,78047232,0.0,11691,44,3.5,4.5,News,37,1,free,0.0,40918.5,198.0,Other,78.047232
224,iOvilus,9946112,1.99,381,6,3.0,2.0,Entertainment,38,1,paid,758.1899999999999,1143.0,12.0,Entertainment,9.946112
225,The Impossible Quiz!,44652544,0.0,18884,451,4.0,4.5,Entertainment,37,1,free,0.0,75536.0,2029.5,Entertainment,44.652544
226,WolframAlpha,30369792,2.99,7410,82,4.0,4.5,Reference,37,1,paid,22155.9,29640.0,369.0,Other,30.369792
227,Catan,376171520,1.99,15175,308,4.0,4.0,Games,38,6,paid,30198.25,60700.0,1232.0,Games,376.17152
228,ScanBizCards Business Card Reader,96815104,0.99,3166,34,4.0,4.5,Business,37,5,paid,3134.34,12664.0,153.0,Other,96.815104
229,"Walgreens – Pharmacy, Photo, Coupons and Shopping",169138176,0.0,88885,333,4.5,4.0,Shopping,37,1,free,0.0,399982.5,1332.0,Other,169.138176
230,King of Dragon Pass,364490752,9.99,882,85,5.0,5.0,Games,43,1,paid,8811.18,4410.0,425.0,Games,364.490752
231,Stylebook,44135424,3.99,1729,599,4.0,4.5,Lifestyle,37,3,paid,6898.71,6916.0,2695.5,Other,44.135424
232,NBA,112074752,0.0,43682,19,3.5,2.5,Sports,37,1,free,0.0,152887.0,47.5,Other,112.074752
233,Blower,98942976,0.99,861,70,2.0,2.5,Entertainment,40,1,paid,852.39,1722.0,175.0,Entertainment,98.942976
234,My Cycles Period and Ovulation Tracker,77686784,0.0,7469,68,3.5,5.0,Health & Fitness,37,2,free,0.0,26141.5,340.0,Other,77.686784
235,"Kmart – Download Now, Shop Online & Pick Up Today!",94496768,0.0,4186,6,3.5,4.5,Shopping,37,1,free,0.0,14651.0,27.0,Other,94.496768
236,优酷视频,204959744,0.0,4885,0,3.5,0.0,Entertainment,38,2,free,0.0,17097.5,0.0,Entertainment,204.959744
237,DOOM Classic,32796672,4.99,3970,509,4.0,4.0,Games,40,5,paid,19810.3,15880.0,2036.0,Games,32.796672
238,SoundCloud - Music & Audio,105009152,0.0,135744,594,4.0,4.5,Music,37,7,free,0.0,542976.0,2673.0,Other,105.009152
239,imo video calls and chat,22562816,0.0,18841,0,4.0,0.0,Social Networking,38,29,free,0.0,75364.0,0.0,Other,22.562816
240,Plane Finder - Flight Tracker,52632576,3.99,1438,171,4.0,4.0,Navigation,37,10,paid,5737.62,5752.0,684.0,Other,52.632576
241,"Runtastic Running, Jogging and Walking Tracker",151388160,0.0,10298,7,4.5,3.5,Health & Fitness,37,15,free,0.0,46341.0,24.5,Other,151.38816
242,iFiles,47323136,0.99,1842,23,3.5,2.5,Productivity,38,1,paid,1823.58,6447.0,57.5,Other,47.323136
243,TeachMe: Kindergarten,59846656,1.99,2548,5,4.0,4.0,Education,37,1,paid,5070.5199999999995,10192.0,20.0,Education,59.846656
244,Moorhuhn Deluxe - Crazy Chicken,27807744,0.99,319,12,3.0,5.0,Games,38,5,paid,315.81,957.0,60.0,Games,27.807744
245,Victoria’s Secret – The Sexiest Bras & Lingerie,60976128,0.0,34507,38,3.5,5.0,Shopping,37,1,free,0.0,120774.5,190.0,Other,60.976128
246,MONOPOLY Game,194386944,0.99,26482,331,3.5,2.5,Games,37,6,paid,26217.18,92687.0,827.5,Games,194.386944
247,n-tv Nachrichten,49470464,0.0,273,0,3.0,0.0,News,37,1,free,0.0,819.0,0.0,Other,49.470464
248,Shazam Encore,147118080,2.99,8331,24,4.0,3.5,Music,37,15,paid,24909.690000000002,33324.0,84.0,Other,147.11808
249,Harry Potter: Spells,125411328,0.99,17023,916,4.0,4.5,Games,40,1,paid,16852.77,68092.0,4122.0,Games,125.411328
250,First Words Deluxe,63316992,4.99,1101,8,4.0,4.0,Games,38,1,paid,5493.99,4404.0,32.0,Games,63.316992
251,Clay Hunt,15313920,0.99,1193,1,4.0,2.0,Games,40,1,paid,1181.07,4772.0,2.0,Games,15.31392
252,Dream Team - be your own fantasy football manager,69816320,0.0,35,0,2.5,0.0,Sports,37,1,free,0.0,87.5,0.0,Other,69.81632
253,Jet Car Stunts,32848910,1.99,4088,436,4.0,4.5,Games,47,1,paid,8135.12,16352.0,1962.0,Games,32.84891
254,Call of Duty: Zombies,52821364,4.99,63943,31264,4.0,4.0,Games,47,1,paid,319075.57,255772.0,125056.0,Games,52.821364
255,"Walmart: Free 2-Day Shipping,* Easy Store Shopping",146507776,0.0,70286,51,3.0,4.0,Shopping,37,1,free,0.0,210858.0,204.0,Other,146.507776
256,AirWatch Agent,24747008,0.0,1150,0,2.5,0.0,Business,37,19,free,0.0,2875.0,0.0,Other,24.747008
257,Shop Savvy Barcode Scanner - Price Compare & Deals,89517056,0.0,54630,280,2.5,4.5,Shopping,37,1,free,0.0,136575.0,1260.0,Other,89.517056
258,Voice Changer Plus,40722432,0.0,98777,233,3.0,4.0,Entertainment,37,12,free,0.0,296331.0,932.0,Entertainment,40.722432
259,CatPaint,73332736,0.99,649,11,4.0,4.0,Photo & Video,37,1,paid,642.51,2596.0,44.0,Photo & Video,73.332736
260,Redbox,83906560,0.0,60236,58,3.0,4.5,Entertainment,37,1,free,0.0,180708.0,261.0,Entertainment,83.90656
261,クックパッド - No.1料理レシピ検索アプリ,76644352,0.0,115,0,3.5,0.0,Food & Drink,37,1,free,0.0,402.5,0.0,Other,76.644352
262,Trenches,37340259,0.99,26732,1428,4.0,4.5,Games,43,1,paid,26464.68,106928.0,6426.0,Games,37.340259
263,The Christmas List,26137600,1.99,2722,1,4.5,5.0,Shopping,37,1,paid,5416.78,12249.0,5.0,Other,26.1376
264,Macy's,107816960,0.0,11013,76,3.5,5.0,Shopping,37,1,free,0.0,38545.5,380.0,Other,107.81696
265,Calorie Counter & Diet Tracker by MyFitnessPal,152700928,0.0,507706,181,4.5,4.5,Health & Fitness,37,19,free,0.0,2284677.0,814.5,Other,152.700928
266,BlaBlaCar - Trusted Carpooling,112024576,0.0,397,0,4.5,0.0,Travel,37,16,free,0.0,1786.5,0.0,Other,112.024576
267,Refills Calendar - Scheduler - Note,35864576,9.99,196,3,4.0,5.0,Productivity,38,2,paid,1958.04,784.0,15.0,Other,35.864576
268,5-0 Radio Pro Police Scanner (Extra Feeds),49594368,3.99,24553,2620,4.0,4.5,News,38,26,paid,97966.47,98212.0,11790.0,Other,49.594368
269,Hipstamatic,114081792,2.99,12557,6,3.5,5.0,Photo & Video,37,15,paid,37545.43,43949.5,30.0,Photo & Video,114.081792
270,Sing Karaoke Songs Unlimited with StarMaker,91267072,0.0,26227,7,4.0,4.5,Music,37,14,free,0.0,104908.0,31.5,Other,91.267072
271,TurboScan™ Pro - document & receipt scanner: scan multiple pages and photos to PDF,8821760,4.99,28388,7009,5.0,5.0,Business,38,9,paid,141656.12,141940.0,35045.0,Other,8.82176
272,Positivity with Andrew Johnson,69513216,2.99,282,1,4.0,5.0,Health & Fitness,38,1,paid,843.1800000000001,1128.0,5.0,Other,69.513216
273,Rat On A Scooter XL,7767040,0.99,19296,7,4.0,4.0,Games,37,1,paid,19103.04,77184.0,28.0,Games,7.76704
274,IMDb Movies & TV - Trailers and Showtimes,88702976,0.0,183425,4724,4.5,5.0,Entertainment,37,10,free,0.0,825412.5,23620.0,Entertainment,88.702976
275,Angry Birds,175966208,0.0,824451,107,4.5,3.0,Games,38,10,free,0.0,3710029.5,321.0,Games,175.966208
276,DB Navigator,84791296,0.0,512,6,3.5,5.0,Travel,38,2,free,0.0,1792.0,30.0,Other,84.791296
277,Video Calls with Santa,27997184,2.99,315,0,3.5,0.0,Lifestyle,37,31,paid,941.85,1102.5,0.0,Other,27.997184
278,Voyages-sncf.com : book train and bus tickets,131463168,0.0,268,0,3.5,0.0,Travel,37,6,free,0.0,938.0,0.0,Other,131.463168
279,The Font Game,5415000,1.99,438,295,4.5,4.5,Games,45,1,paid,871.62,1971.0,1327.5,Games,5.415
280,ImmobilienScout24: Real Estate Search in Germany,126867456,0.0,187,0,3.5,0.0,Navigation,37,3,free,0.0,654.5,0.0,Other,126.867456
281,Grand Theft Auto: Chinatown Wars,878883840,4.99,15142,73,4.0,4.0,Games,38,6,paid,75558.58,60568.0,292.0,Games,878.88384
282,Southwest Airlines,88773632,0.0,30552,18,3.0,2.5,Travel,37,1,free,0.0,91656.0,45.0,Other,88.773632
283,The Sims 3 World Adventures,812758016,2.99,9744,42,3.5,3.0,Games,37,6,paid,29134.56,34104.0,126.0,Games,812.758016
284,Star Chart,28616704,0.0,13482,2517,4.5,4.5,Education,38,8,free,0.0,60669.0,11326.5,Education,28.616704
285,TaxCaster – Free tax refund calculator,7111680,0.0,17516,125,3.5,5.0,Finance,37,1,free,0.0,61306.0,625.0,Other,7.11168
286,Glow Hockey 2 FREE,34056767,0.0,186653,226,3.5,3.5,Games,43,1,free,0.0,653285.5,791.0,Games,34.056767
287,"Big Button Box - funny sounds, sound effects buttons, pro fx soundboard, fun games board, scary music, annoying fart noises, jokes, super cool dj effect, cat, dog & animal fx",21450752,0.99,10031,142,4.0,5.0,Entertainment,43,1,paid,9930.69,40124.0,710.0,Entertainment,21.450752
288,TV SPIELFILM - TV Programm mit Live TV,97879040,0.0,81,0,3.0,0.0,Entertainment,37,1,free,0.0,243.0,0.0,Entertainment,97.87904
289,All-in-1 Logic GameBox,22299021,0.99,9854,823,4.0,4.0,Games,47,1,paid,9755.46,39416.0,3292.0,Games,22.299021
290,Roadside America,10231808,2.99,1093,106,4.0,4.5,Travel,38,1,paid,3268.07,4372.0,477.0,Other,10.231808
291,Pocket Yoga,132480000,2.99,4475,95,4.5,4.5,Health & Fitness,37,2,paid,13380.250000000002,20137.5,427.5,Other,132.48
292,Sonic the Hedgehog 2,47182848,2.99,9405,1089,4.0,4.5,Games,37,1,paid,28120.95,37620.0,4900.5,Games,47.182848
293,Simply Being - Guided Meditation for Relaxation and Presence,100048896,1.99,2417,1366,4.5,4.5,Health & Fitness,38,1,paid,4809.83,10876.5,6147.0,Other,100.048896
294,CamCard - Business card scanner & reader,174839808,0.99,2923,300,4.5,4.5,Business,37,7,paid,2893.77,13153.5,1350.0,Other,174.839808
295,This American Life,13725696,2.99,8657,1468,3.5,4.0,Entertainment,38,1,paid,25884.43,30299.5,5872.0,Entertainment,13.725696
296,Timetracks - Slit-Scan Camera,11369472,0.99,70,1,2.0,1.0,Photo & Video,37,5,paid,69.3,140.0,1.0,Photo & Video,11.369472
297,franceinfo - l'actualité & les élections en direct,155857920,0.0,162,32,4.0,5.0,News,37,2,free,0.0,648.0,160.0,Other,155.85792
298,DOUBUTSU URANAI®-Animal Fortune-,38718464,0.99,5,0,4.0,0.0,Lifestyle,40,2,paid,4.95,20.0,0.0,Other,38.718464
299,Doodle Army,17879270,0.99,12354,1428,4.0,4.5,Games,47,1,paid,12230.46,49416.0,6426.0,Games,17.87927
300,Ameba,96635904,0.0,269,0,3.0,0.0,Social Networking,37,1,free,0.0,807.0,0.0,Other,96.635904
301,eBook: War and Peace,8039424,3.99,0,0,0.0,0.0,Book,37,1,paid,0.0,0.0,0.0,Other,8.039424
302,Plants vs. Zombies,105379840,0.99,426463,680,5.0,4.0,Games,38,5,paid,422198.37,2132315.0,2720.0,Games,105.37984
303,Weibo,199585792,0.0,7265,11,3.5,4.0,Social Networking,37,2,free,0.0,25427.5,44.0,Other,199.585792
304,大众点评-发现品质生活,244516864,0.0,844,1,4.0,1.0,Lifestyle,37,2,free,0.0,3376.0,1.0,Other,244.516864
305,AlloCiné : Cinéma et Séries,123450368,0.0,101,1,4.0,5.0,Entertainment,37,1,free,0.0,404.0,5.0,Entertainment,123.450368
306,"Badoo - Meet New People, Chat, Socialize.",157625344,0.0,34428,23,4.5,4.0,Social Networking,37,30,free,0.0,154926.0,92.0,Other,157.625344
307,Flick Kick Field Goal,75612160,1.99,36946,152,4.5,4.0,Games,38,3,paid,73522.54,166257.0,608.0,Games,75.61216
308,Venmo,68153344,0.0,21090,1325,4.5,5.0,Finance,37,1,free,0.0,94905.0,6625.0,Other,68.153344
309,"Dungeons & Such Treasures,Collectibles and Dragons",84469760,2.99,653,8,4.5,4.5,Games,37,31,paid,1952.47,2938.5,36.0,Games,84.46976
310,"StarMap 3D+: Night Sky, Astronomy, Star View Guide",100368384,3.99,1118,29,4.5,5.0,Education,37,29,paid,4460.820000000001,5031.0,145.0,Education,100.368384
311,Shift Worker,7344128,1.99,348,33,4.0,4.0,Productivity,40,1,paid,692.52,1392.0,132.0,Other,7.344128
312,"Spy Calc - Hide pictures, videos, documents",25097281,1.99,207,50,3.5,3.0,Utilities,40,34,paid,411.93,724.5,150.0,Other,25.097281
313,Waterlogged - Daily Hydration Tracker,43439104,0.0,5000,23,4.5,4.5,Health & Fitness,37,10,free,0.0,22500.0,103.5,Other,43.439104
314,MyNetDiary PRO - Calorie Counter and Food Diary,83851264,3.99,15188,272,4.5,4.0,Health & Fitness,37,2,paid,60600.12,68346.0,1088.0,Other,83.851264
315,The Washington Post Classic,118980608,0.0,18572,307,4.5,4.5,News,37,1,free,0.0,83574.0,1381.5,Other,118.980608
316,F-Sim Space Shuttle,76394496,4.99,6403,491,4.5,4.5,Games,43,1,paid,31950.97,28813.5,2209.5,Games,76.394496
317,"Groupon - Deals, Coupons & Discount Shopping App",127382528,0.0,417779,914,4.5,4.5,Shopping,37,10,free,0.0,1880005.5,4113.0,Other,127.382528
318,Learn to Speak Spanish Fast With MosaLingua,48819200,4.99,9,1,5.0,5.0,Education,38,5,paid,44.910000000000004,45.0,5.0,Education,48.8192
319,"Coaster VR, Extreme Endless 3D Stereograph",30977024,0.99,107,0,2.5,0.0,Entertainment,37,1,paid,105.92999999999999,267.5,0.0,Entertainment,30.977024
320,Parents Calling Easter Bunny,8073209,1.99,72,72,2.0,2.0,Lifestyle,47,1,paid,143.28,144.0,144.0,Other,8.073209
321,Sporcle,15676416,2.99,2044,10,3.5,3.0,Games,37,1,paid,6111.56,7154.0,30.0,Games,15.676416
322,"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",81876992,0.0,16683,21,3.5,2.5,Sports,37,2,free,0.0,58390.5,52.5,Other,81.876992
323,DOOM II RPG,48700821,0.99,1455,1450,3.0,3.0,Games,47,1,paid,1440.45,4365.0,4350.0,Games,48.700821
324,STREET FIGHTER IV,581353472,4.99,15056,751,4.0,4.0,Games,40,3,paid,75129.44,60224.0,3004.0,Games,581.353472
325,Dr. Seuss Camera - The Cat in the Hat Edition,9906176,0.99,249,5,4.5,4.5,Photo & Video,37,1,paid,246.51,1120.5,22.5,Photo & Video,9.906176
326,FINAL FANTASY,114843648,7.99,6091,75,4.0,3.5,Games,38,8,paid,48667.090000000004,24364.0,262.5,Games,114.843648
327,FINAL FANTASY II,199450624,7.99,2754,55,4.0,2.5,Games,38,6,paid,22004.46,11016.0,137.5,Games,199.450624
328,Worms 2: Armageddon,529755136,4.99,9870,12,4.5,4.5,Games,40,1,paid,49251.3,44415.0,54.0,Games,529.755136
329,SoundHound Song Search & Music Player,70516736,0.0,82602,13,4.0,4.5,Music,37,23,free,0.0,330408.0,58.5,Other,70.516736
330,Jourist Weltübersetzer,147066880,7.99,0,0,0.0,0.0,Travel,40,1,paid,0.0,0.0,0.0,Other,147.06688
331,TeachMe: 1st Grade,90241024,1.99,762,5,4.0,5.0,Education,37,1,paid,1516.3799999999999,3048.0,25.0,Education,90.241024
332,TeachMe: 3rd Grade,174268416,1.99,160,2,4.0,3.0,Education,37,1,paid,318.4,640.0,6.0,Education,174.268416
333,ヤフオク! 利用者数NO.1のオークション、フリマアプリ,187040768,0.0,9,0,3.0,0.0,Shopping,37,1,free,0.0,27.0,0.0,Other,187.040768
334,Kik,151864320,0.0,260965,228,4.0,3.0,Social Networking,37,14,free,0.0,1043860.0,684.0,Other,151.86432
335,Slow Shutter Cam,4466688,1.99,2305,100,4.0,5.0,Photo & Video,37,4,paid,4586.95,9220.0,500.0,Photo & Video,4.466688
336,PeakFinder Earth,35478528,4.99,137,21,4.0,5.0,Travel,37,10,paid,683.63,548.0,105.0,Other,35.478528
337,AgingBooth,31869952,0.0,11999,233,4.0,4.5,Entertainment,37,1,free,0.0,47996.0,1048.5,Entertainment,31.869952
338,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",21771264,1.99,1995,148,4.5,4.5,Photo & Video,38,14,paid,3970.05,8977.5,666.0,Photo & Video,21.771264
339,Tabs & Chords by Ultimate Guitar - learn and play,103049216,2.99,35045,250,4.5,4.5,Music,37,6,paid,104784.55,157702.5,1125.0,Other,103.049216
340,"Dude, your car!",40586240,0.99,343,15,4.0,4.5,Entertainment,38,30,paid,339.57,1372.0,67.5,Entertainment,40.58624
341,Drawing Pad,220397568,1.99,1824,113,4.0,4.0,Entertainment,24,22,paid,3629.7599999999998,7296.0,452.0,Entertainment,220.397568
342,ESPN Tournament Challenge,69057536,0.0,39642,492,4.0,4.0,Sports,37,1,free,0.0,158568.0,1968.0,Other,69.057536
343,Solitaire,101943296,0.0,679055,9673,4.5,4.5,Games,38,11,free,0.0,3055747.5,43528.5,Games,101.943296
344,Notability,122235904,9.99,17594,143,4.0,4.0,Productivity,37,14,paid,175764.06,70376.0,572.0,Other,122.235904
345,Rubik's® Cube,151954432,1.99,3531,177,4.0,4.5,Games,38,1,paid,7026.69,14124.0,796.5,Games,151.954432
346,Super Why! Power to Read,138047488,3.99,1080,5,3.5,2.5,Education,37,1,paid,4309.2,3780.0,12.5,Education,138.047488
347,Amex Mobile,105982976,0.0,11421,57,4.0,2.5,Finance,37,1,free,0.0,45684.0,142.5,Other,105.982976
348,Fruit Ninja Classic,104590336,1.99,698516,132,4.5,4.0,Games,38,13,paid,1390046.84,3143322.0,528.0,Games,104.590336
349,Animation Creator HD,32051200,3.99,4497,448,4.0,4.0,Entertainment,24,1,paid,17943.030000000002,17988.0,1792.0,Entertainment,32.0512
350,Plants vs. Zombies HD,225859584,0.99,163598,503,5.0,4.0,Games,24,5,paid,161962.02,817990.0,2012.0,Games,225.859584
351,SCRABBLE Premium for iPad,229992448,9.99,39678,114,3.5,3.5,Games,24,6,paid,396383.22000000003,138873.0,399.0,Games,229.992448
352,Graphic - illustration and design,32604160,8.99,1809,52,4.5,3.5,Productivity,24,1,paid,16262.91,8140.5,182.0,Other,32.60416
353,Ship Finder,22948864,4.99,624,20,3.5,3.5,Navigation,37,1,paid,3113.76,2184.0,70.0,Other,22.948864
354,Photogene ⁴,35422208,2.99,3761,596,4.5,4.5,Photo & Video,40,1,paid,11245.390000000001,16924.5,2682.0,Photo & Video,35.422208
355,Hurricane HD,32083968,3.99,353,8,4.0,3.5,Weather,24,1,paid,1408.47,1412.0,28.0,Other,32.083968
356,Star Walk HD - Night Sky Map,150221824,4.99,6503,60,4.5,5.0,Education,24,12,paid,32449.97,29263.5,300.0,Education,150.221824
357,Space War HD,30270464,0.99,71,3,3.0,4.5,Games,37,4,paid,70.29,213.0,13.5,Games,30.270464
358,Netflix,125016064,0.0,308844,139,3.5,3.0,Entertainment,37,20,free,0.0,1080954.0,417.0,Entertainment,125.016064
359,forScore,35717120,9.99,3909,36,4.5,5.0,Music,24,14,paid,39050.91,17590.5,180.0,Other,35.71712
360,ComicGlass [ComicReader],31955968,2.99,308,0,4.5,0.0,Utilities,40,7,paid,920.9200000000001,1386.0,0.0,Other,31.955968
361,iAnnotate PDF,44099584,9.99,11156,8,4.5,2.5,Productivity,24,1,paid,111448.44,50202.0,20.0,Other,44.099584
362,ArtStudio for iPad - Draw Sketch and Paint,34310144,4.99,8542,543,4.5,5.0,Photo & Video,26,1,paid,42624.58,38439.0,2715.0,Photo & Video,34.310144
363,Call of Duty: Zombies HD,35602607,4.99,5853,3860,3.5,4.0,Games,26,1,paid,29206.47,20485.5,15440.0,Games,35.602607
364,Small World 2,234123264,1.99,1506,198,4.0,4.5,Games,26,6,paid,2996.94,6024.0,891.0,Games,234.123264
365,Qzone,133874688,0.0,1649,1,3.5,5.0,Social Networking,37,3,free,0.0,5771.5,5.0,Other,133.874688
366,ABC – Watch Live TV & Stream Full Episodes,85724160,0.0,78890,449,3.0,3.5,Entertainment,37,1,free,0.0,236670.0,1571.5,Entertainment,85.72416
367,Fieldrunners for iPad,219693056,3.99,2147,23,4.0,5.0,Games,24,1,paid,8566.53,8588.0,115.0,Games,219.693056
368,Angry Birds HD,176164864,0.0,89110,114,4.5,4.0,Games,24,10,free,0.0,400995.0,456.0,Games,176.164864
369,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",59101184,0.0,208648,25664,4.0,4.5,Weather,24,1,free,0.0,834592.0,115488.0,Other,59.101184
370,Do Not Press The Red Button HD,10907191,1.99,856,38,2.5,3.5,Entertainment,26,1,paid,1703.44,2140.0,133.0,Entertainment,10.907191
371,"Digits, the calculator for humans",4177920,3.99,7825,828,4.5,4.5,Productivity,43,1,paid,31221.75,35212.5,3726.0,Other,4.17792
372,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62978048,9.99,7033,119,4.0,4.5,Business,37,11,paid,70259.67,28132.0,535.5,Other,62.978048
373,National Geographic World Atlas,66138112,1.99,4255,209,4.0,2.0,Reference,38,1,paid,8467.45,17020.0,418.0,Other,66.138112
374,FileBrowser - Access files on remote computers,68073472,5.99,3230,5,4.5,4.0,Utilities,37,7,paid,19347.7,14535.0,20.0,Other,68.073472
375,Dictionary.com Dictionary & Thesaurus for iPad,165748736,0.0,54175,10176,4.5,4.5,Reference,24,9,free,0.0,243787.5,45792.0,Other,165.748736
376,Animation & Drawing by Do Ink,33857536,4.99,308,8,4.0,4.5,Education,24,1,paid,1536.92,1232.0,36.0,Education,33.857536
377,AirCoaster - Roller Coaster Builder,22763520,0.99,2602,71,3.0,4.5,Games,37,1,paid,2575.98,7806.0,319.5,Games,22.76352
